time,sensor,channel,sensor_name,freq,segment_start,time_diff_s
2023-12-01T22:27:50.135859,vla2,0,Channel 1,23.55,2023-12-01T22:27:00.000000,9.272525
2023-12-01T22:27:59.809792,vla2,0,Channel 1,23.11,2023-12-01T22:27:00.000000,9.673933
2023-12-01T22:28:09.272524,vla2,0,Channel 1,22.92,2023-12-01T22:28:00.000000,9.462731999999999
2023-12-01T22:28:18.826035,vla2,0,Channel 1,23.55,2023-12-01T22:28:00.000000,9.553511
2023-12-01T22:28:28.660531,vla2,0,Channel 1,22.28,2023-12-01T22:28:00.000000,9.834496
2023-12-01T22:28:38.414745,vla2,0,Channel 1,21.65,2023-12-01T22:28:00.000000,9.754214
2023-12-01T22:28:47.847833,vla2,0,Channel 1,23.94,2023-12-01T22:28:00.000000,9.433088
2023-12-01T22:28:57.521766,vla2,0,Channel 1,23.36,2023-12-01T22:28:00.000000,9.673933
2023-12-01T22:29:07.104921,vla2,0,Channel 1,22.92,2023-12-01T22:29:00.000000,9.583155
2023-12-01T22:29:16.618291,vla2,0,Channel 1,23.74,2023-12-01T22:29:00.000000,9.51337
2023-12-01T22:29:26.733772,vla2,0,Channel 1,23.11,2023-12-01T22:29:00.000000,10.115480999999999
2023-12-01T22:29:36.447846,vla2,0,Channel 1,24.18,2023-12-01T22:29:00.000000,9.714074
2023-12-01T22:29:46.723891,vla2,0,Channel 1,21.02,2023-12-01T22:29:00.000000,10.276045
2023-12-01T22:29:56.839372,vla2,0,Channel 1,20.0,2023-12-01T22:29:00.000000,10.115480999999999
2023-12-01T22:30:05.860556,vla2,0,Channel 1,20.0,2023-12-01T22:30:00.000000,9.021184
2023-12-01T22:30:15.815475,vla2,0,Channel 1,19.61,2023-12-01T22:30:00.000000,9.954919
2023-12-01T22:30:26.412646,vla2,0,Channel 1,18.98,2023-12-01T22:30:00.000000,10.597171
2023-12-01T22:32:10.878156,vla2,0,Channel 1,19.61,2023-12-01T22:32:00.000000,
2023-12-01T22:32:19.869696,vla2,0,Channel 1,19.8,2023-12-01T22:32:00.000000,8.991539999999999
2023-12-01T22:32:29.383065,vla2,0,Channel 1,20.0,2023-12-01T22:32:00.000000,9.513368999999999
2023-12-01T22:32:39.578828,vla2,0,Channel 1,19.8,2023-12-01T22:32:00.000000,10.195763
2023-12-01T22:32:48.851353,vla2,0,Channel 1,21.46,2023-12-01T22:32:00.000000,9.272525
2023-12-01T22:32:58.404864,vla2,0,Channel 1,22.28,2023-12-01T22:32:00.000000,9.553511
2023-12-01T22:33:07.747174,vla2,0,Channel 1,23.36,2023-12-01T22:33:00.000000,9.34231
2023-12-01T22:33:17.099980,vla2,0,Channel 1,23.36,2023-12-01T22:33:00.000000,9.352806
2023-12-01T22:33:26.533068,vla2,0,Channel 1,22.72,2023-12-01T22:33:00.000000,9.433088
2023-12-01T22:33:35.765452,vla2,0,Channel 1,23.36,2023-12-01T22:33:00.000000,9.232384
2023-12-01T22:33:45.359104,vla2,0,Channel 1,23.11,2023-12-01T22:33:00.000000,9.593651999999999
2023-12-01T22:33:54.752051,vla2,0,Channel 1,21.46,2023-12-01T22:33:00.000000,9.392947
2023-12-01T22:34:04.576051,vla2,0,Channel 1,20.0,2023-12-01T22:34:00.000000,9.824
2023-12-01T22:34:14.049280,vla2,0,Channel 1,20.63,2023-12-01T22:34:00.000000,9.473229
2023-12-01T22:34:24.204902,vla2,0,Channel 1,20.19,2023-12-01T22:34:00.000000,10.155622
2023-12-01T22:34:33.637990,vla2,0,Channel 1,23.74,2023-12-01T22:34:00.000000,9.433088
2023-12-01T22:34:43.271782,vla2,0,Channel 1,24.38,2023-12-01T22:34:00.000000,9.633792
2023-12-01T22:34:52.825292,vla2,0,Channel 1,23.74,2023-12-01T22:34:00.000000,9.55351
2023-12-01T22:35:02.247884,vla2,0,Channel 1,22.92,2023-12-01T22:35:00.000000,9.422592
2023-12-01T22:35:11.921817,vla2,0,Channel 1,23.11,2023-12-01T22:35:00.000000,9.673933
2023-12-01T22:35:21.515468,vla2,0,Channel 1,23.11,2023-12-01T22:35:00.000000,9.593651
2023-12-01T22:35:30.707712,vla2,0,Channel 1,23.94,2023-12-01T22:35:00.000000,9.192243999999999
2023-12-01T22:35:40.180940,vla2,0,Channel 1,23.36,2023-12-01T22:35:00.000000,9.473227999999999
2023-12-01T22:35:49.493606,vla2,0,Channel 1,22.72,2023-12-01T22:35:00.000000,9.312666
2023-12-01T22:35:58.685849,vla2,0,Channel 1,21.65,2023-12-01T22:35:00.000000,9.192243
2023-12-01T22:36:08.429568,vla2,0,Channel 1,21.02,2023-12-01T22:36:00.000000,9.743718999999999
2023-12-01T22:36:17.742233,vla2,0,Channel 1,23.36,2023-12-01T22:36:00.000000,9.312664999999999
2023-12-01T22:36:27.215462,vla2,0,Channel 1,22.92,2023-12-01T22:36:00.000000,9.473229
2023-12-01T22:36:36.688691,vla2,0,Channel 1,23.36,2023-12-01T22:36:00.000000,9.473229
2023-12-01T22:36:46.242201,vla2,0,Channel 1,23.74,2023-12-01T22:36:00.000000,9.55351
2023-12-01T22:36:55.554867,vla2,0,Channel 1,23.94,2023-12-01T22:36:00.000000,9.312666
2023-12-01T22:37:05.900697,vla2,0,Channel 1,20.83,2023-12-01T22:37:00.000000,10.34583
2023-12-01T22:37:15.133081,vla2,0,Channel 1,21.46,2023-12-01T22:37:00.000000,9.232384
2023-12-01T22:37:24.967577,vla2,0,Channel 1,23.36,2023-12-01T22:37:00.000000,9.834496
2023-12-01T22:37:34.922496,vla2,0,Channel 1,23.55,2023-12-01T22:37:00.000000,9.954919
2023-12-01T22:37:45.118259,vla2,0,Channel 1,21.65,2023-12-01T22:37:00.000000,10.195763
2023-12-01T22:37:55.755571,vla2,0,Channel 1,20.63,2023-12-01T22:37:00.000000,10.637312
2023-12-01T22:38:05.218304,vla2,0,Channel 1,23.55,2023-12-01T22:38:00.000000,9.462733
2023-12-01T22:38:14.530969,vla2,0,Channel 1,22.72,2023-12-01T22:38:00.000000,9.312664999999999
2023-12-01T22:38:24.164761,vla2,0,Channel 1,22.92,2023-12-01T22:38:00.000000,9.633792
2023-12-01T22:38:33.517568,vla2,0,Channel 1,22.09,2023-12-01T22:38:00.000000,9.352807
2023-12-01T22:38:42.910515,vla2,0,Channel 1,20.83,2023-12-01T22:38:00.000000,9.392947
2023-12-01T22:38:53.106278,vla2,0,Channel 1,21.26,2023-12-01T22:38:00.000000,10.195763
2023-12-01T22:39:03.893657,vla2,0,Channel 1,21.46,2023-12-01T22:39:00.000000,10.787379
2023-12-01T22:39:13.366886,vla2,0,Channel 1,23.11,2023-12-01T22:39:00.000000,9.473229
2023-12-01T22:39:22.559129,vla2,0,Channel 1,23.36,2023-12-01T22:39:00.000000,9.192243
2023-12-01T22:39:31.911936,vla2,0,Channel 1,22.92,2023-12-01T22:39:00.000000,9.352807
2023-12-01T22:39:41.184460,vla2,0,Channel 1,24.57,2023-12-01T22:39:00.000000,9.272523999999999
2023-12-01T22:39:50.456985,vla2,0,Channel 1,24.38,2023-12-01T22:39:00.000000,9.272525
2023-12-01T22:39:59.809792,vla2,0,Channel 1,23.36,2023-12-01T22:39:00.000000,9.352807
2023-12-01T22:40:09.914777,vla2,0,Channel 1,21.9,2023-12-01T22:40:00.000000,10.104985
2023-12-01T22:40:19.508428,vla2,0,Channel 1,21.02,2023-12-01T22:40:00.000000,9.593651
2023-12-01T22:40:30.185881,vla2,0,Channel 1,21.02,2023-12-01T22:40:00.000000,10.677453
2023-12-01T22:42:45.318963,vla2,0,Channel 1,21.65,2023-12-01T22:42:00.000000,
2023-12-01T22:42:54.631628,vla2,0,Channel 1,21.46,2023-12-01T22:42:00.000000,9.312664999999999
2023-12-01T22:43:03.773235,vla2,0,Channel 1,24.81,2023-12-01T22:43:00.000000,9.141606999999999
2023-12-01T22:43:13.607731,vla2,0,Channel 1,24.81,2023-12-01T22:43:00.000000,9.834496
2023-12-01T22:43:23.281664,vla2,0,Channel 1,24.57,2023-12-01T22:43:00.000000,9.673933
2023-12-01T22:43:32.915456,vla2,0,Channel 1,23.94,2023-12-01T22:43:00.000000,9.633792
2023-12-01T22:43:42.388684,vla2,0,Channel 1,23.94,2023-12-01T22:43:00.000000,9.473227999999999
2023-12-01T22:43:51.621068,vla2,0,Channel 1,24.38,2023-12-01T22:43:00.000000,9.232384
2023-12-01T22:44:00.963379,vla2,0,Channel 1,23.74,2023-12-01T22:44:00.000000,9.342310999999999
2023-12-01T22:44:10.677452,vla2,0,Channel 1,23.94,2023-12-01T22:44:00.000000,9.714072999999999
2023-12-01T22:44:20.230963,vla2,0,Channel 1,22.92,2023-12-01T22:44:00.000000,9.553511
2023-12-01T22:44:29.583769,vla2,0,Channel 1,23.74,2023-12-01T22:44:00.000000,9.352806
2023-12-01T22:44:39.498547,vla2,0,Channel 1,23.36,2023-12-01T22:44:00.000000,9.914778
2023-12-01T22:44:48.851353,vla2,0,Channel 1,25.2,2023-12-01T22:44:00.000000,9.352806
2023-12-01T22:44:58.445004,vla2,0,Channel 1,25.4,2023-12-01T22:44:00.000000,9.593651
